Sample_Names,Alias,Geography,Methanobrevibacter,Methanosphaera,Brevibacterium,Corynebacterium,Brachybacterium,Kocuria,Bifidobacterium,Scardovia,Collinsella,Olsenella,Bacteroides,Parabacteroides,Porphyromonas,Alloprevotella,Prevotella,Alistipes,Chlamydia,Chlamydophila,Mucispirillum,Deinococcus,Fibrobacter,Kurthia,Macrococcus,Staphylococcus,Aerococcus,Facklamia,Enterococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Clostridium,Pseudoflavonifractor,Eubacterium,Anaerostipes,Blautia,Butyrivibrio,Coprococcus,Dorea,Roseburia,Oscillibacter,Anaerotruncus,Faecalibacterium,Ruminococcus,Subdoligranulum,Catenibacterium,Acidaminococcus,Phascolarctobacterium,Dialister,Megamonas,Megasphaera,Mitsuokella,Selenomonas,Veillonella,Fusobacterium,Oligella,Pusillimonas,Burkholderia,Brachymonas,Comamonas,Oxalobacter,Parasutterella,Neisseria,Bilophila,Desulfovibrio,Lawsonia,Campylobacter,Helicobacter,Citrobacter,Escherichia,Klebsiella,Pantoea,Shigella,Yersinia,Actinobacillus,Acinetobacter,Enhydrobacter,Pseudomonas,Brachyspira,Sphaerochaeta,Treponema,Akkermansia,Cryptosporidium,Enterocytozoon,Mulikevirus,T4likevirus,Ahjdlikevirus,Epsilon15likevirus,P22likevirus,Lambdalikevirus,T5likevirus,Tunalikevirus,Mastadenovirus,Kappatorquevirus,Mastrevirus,Chlamydiamicrovirus,Microvirus,Bocavirus,Dependovirus,Parvovirus,Potyvirus,Alpharetrovirus,Gammaretrovirus
ERR1135188,PIG-012,France,4.85266011108176,0,0,0,0,0,2.98528794967747,0,2.41494149628059,0,0,5.09104833577721,0,0,4.53027085200901,0,0,0,0,0,2.87344630500733,0,0,0,0,0,0,5.56619962263287,0,0,0,0,3.11550522810919,0,0,0,0,5.04795384468015,0,4.60441686393899,3.79782099799315,4.82651718411681,3.74629739664109,3.91938920014538,2.06117790599766,5.09524798371326,0,0,0,0,0,0,3.29777304953752,0,0,0,0,0,0,0,0,0,0,0,0,4.48071238518879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14922892275337,0,0,3.41048219925161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990295096454802
ERR1135189,PIG-014,France,4.6598200543399,0,0,0,0,0,4.28261496345126,0,2.70568011735081,0,0,4.59977286981106,0,0,4.3104761311336,0,0,0,0,0,0,0,0,0,0,0,0,5.30812424722876,0,0,0,2.26850765543928,0,0,0,0,4.06472031545963,3.11888869386499,3.41768129489357,4.11412240694807,2.88326740655594,4.13943426612597,3.70691527756497,3.21199635902905,2.86880884447235,5.70780507045905,3.14398085842541,0,2.6234485779399,3.38730316874408,0,3.23473864966177,3.37343977778216,0,0,0,0,0,0,0,0,0,0,0,0,4.06553889647595,0,0,0,0,4.95332432488665,0,0,0,0,0,0,0,0,0,0,2.53201636028956,0,0,0,0,0,0,0,0,0,0,0,0.61577169891818,0,0,0,0,0,0,0,0,0,0.61577169891818
ERR1135190,PIG-015,France,4.80826486104716,0,0,0,0,0,3.91751808460883,0,3.33597891384258,0,0,4.93239706567254,0,0,5.21054461802902,0,2.79866657204768,2.53562889080605,0,0,0,0,0,0,0,0,0,4.93527127243937,0,0,0,2.51897280972571,0,0,4.08646847241794,0,3.92499868676056,3.15723024136205,3.78981862377983,4.28856660239812,3.44597654320994,4.27753201090284,0,4.11152941765289,4.06858075886944,5.44090683483628,3.51672257639177,3.65357094961285,4.76404634618074,4.20425823616596,0,4.66565994569386,4.74244075215384,3.70476464974809,0,0,0,0,0,0,0,0,0,0,0,4.31325062280736,0,0,0,0,4.01823292481332,0,0,0,0,0,0,0,0,0,2.43750152724833,1.54286971160122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872611940448059
ERR1135191,PIG-016,France,4.58811264988954,0,0,0,0,0,4.23640616023438,0,2.62903886311741,0,0,4.97980782825909,0,0,4.02421102406636,3.73223723153356,0,0,0,0,0,0,0,0,0,0,0,5.31755024612926,0,0,0,2.7083724021761,0,0,0,0,4.32012928855186,4.74108774065715,0,4.50319560903172,2.76281962368259,3.88570955449333,0,3.74589906389886,2.96308774304565,5.49716657472667,0,0,0,0,0,3.72314423638451,3.28102621619124,0,0,0,0,0,0,0,0,0,0,0,3.31620168441528,4.15517103175463,0,0,0,0,5.20085536891116,0,0,0,0,0,0,0,0,0,2.50700948623602,3.64930401372191,0,0,0,0,0,0,0,0,0,0,0,0.461753365114577,0,0,0,0,0,0,0,0,0,1.15442064416582
ERR1135192,PIG-017,France,4.50390762957964,0,0,0,0,0,3.79015325797864,0,3.02235001795072,0,0,4.63929313542995,0,0,4.28758464908338,3.06304977154684,0,0,0,0,0,0,0,0,0,0,0,5.32229494684405,0,0,0,0,0,0,2.50245532181295,0,3.99885705932469,4.88056011492509,4.55264464664859,4.25530447476816,3.22707681085621,4.17873874753471,3.57575904834533,4.20839584777304,3.23223376513418,5.62135570927463,4.10975608731615,3.47526042351269,3.76713822247854,0,0,4.38131343403697,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00037521689689,0,0,0,0,4.53365414975816,0,0,0,0,0,0,0,0,0,0,2.3828309936079,0,0,0,0,0,0,0,0,0,0,0,0.804359684951435,0,0,0,0,0,0,0,0,0,0.70156138213097
ERR1135193,PIG-018,France,4.21049484033252,0,0,0,0,0,4.01873124964626,0,2.31611657551839,0,2.43517748207254,4.95579098061934,0,0,4.69526133070697,2.05968631668128,0,2.08049222051261,0,0,0,0,0,0,0,0,3.42131460748966,5.48526233664921,0,0,0,0,0,0,0,0,4.02190474109819,0,3.8022941903574,4.12674083590879,3.24549094068505,3.63395465058476,3.01671209253293,4.05862294326636,2.93459278599467,5.43178858581248,0,3.76496019648369,3.37106222242041,4.53932186045113,0,4.82755841049895,4.53885544530196,2.9567586427071,0,0,0,0,0,0,0,0,0,0,1.6736532033368,3.27033169008971,0,0,0,0,4.75452656619864,0,0,0,0,0,0,0,0,0,2.27658285270696,1.84316986235544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740698621254183
ERR1135194,PIG-019,France,5.07022429354946,0,0,0,0,0,4.45348478031456,0,3.27062963384736,0,2.13175739054812,4.99305452097849,0,0,4.75968443893468,2.44287667546681,2.6106741599792,0,0,0,0,0,0,0,0,0,0,5.05509671346851,0,0,0,0,0,0,0,0,4.25642198884928,3.9370869291717,3.28828045179229,4.8306807755872,3.81034296786722,4.49524446145256,3.10878713919752,3.04807774748018,3.4637476145488,5.40307816572192,0,4.17249544436344,2.03269099227297,4.12107093693546,0,5.01917088230787,4.47232634468379,0,0,0,0,0,0,0,0,3.29115374949363,0,0,0,4.25858815137261,0,0,0,0,3.84688632437187,0,0,0,0,0,0,0,0,0,0,1.57787961015463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1968255564551
ERR1135195,PIG-020,France,5.11615228507294,0,0,0,0,0,0,0,0,0,2.87365979335003,4.68576053497142,0,0,4.61635786373125,0,0,0,3.4058119863376,0,0,0,0,0,0,0,0,5.334905502924,0,0,0,0,2.50598502277544,0,2.80633720815528,0,3.93320945660541,3.33154838113394,3.85175863376886,4.40773531436072,3.60573757205278,4.34344907852896,4.03222970089078,4.5517220946263,1.85585010753345,5.58571279914979,3.34179729253069,0,4.03848088500529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30942874853873,0,0,0,0,4.37374400807483,0,0,0,0,0,0,0,0,0,0,2.84585872074334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920094486932084,0,0,0,0,0
ERR1135196,PIG-022,France,0,0,0,0,0,0,1.72458315339531,0,3.54433978250995,2.67883091365949,4.01774071257795,4.30720263188245,0,0,5.32115734138277,4.05750998608192,1.63152409226748,0,0,0,0,0,0,0,0,0,3.71946941271303,4.82901102648223,0,0,0,3.00971656164151,3.06564361427117,3.2949506886928,3.82393950172236,0,3.75896434024927,4.40718817610904,3.06063294717749,4.0817444907088,3.32502980398297,3.5889582431462,0,4.82158282407161,3.93346849243939,4.70302798763468,4.48159174319482,4.88151835648962,5.22759328540987,0,0,4.80165666847492,4.67846823489136,3.6363884789217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97137296957701,0,0,0,0,0,0,0,0,0,0,1.95828928920703,0,0,0,0,2.76448878449732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443897967469257
ERR1135197,PIG-023,France,3.35398902883972,0,0,0,0,0,0,0,2.84405693536517,2.70966585774371,2.85336466408912,4.2008375708275,0,0,5.42084968463064,3.49817859461382,2.29433893097908,0,0,0,0,0,0,0,0,0,2.8046929345476,4.9285289464981,0,0,0,0,2.27815547754411,2.5225659312628,3.8401645602856,0,4.08799251326418,4.496790520395,3.82573329961506,4.36042844453447,3.73552850177758,3.87331235458626,0,4.85026464252904,3.70268134442305,5.05488772462103,3.73090239107479,4.53800704112222,5.24247219542395,0,0,4.47228129580791,4.38559343686501,0,0,0,0,0,0,0,0,0,0,0,0,3.64547204616506,0,0,0,0,4.84566486842503,3.0730350291752,0,0,0,0,0,0,0,0,0,2.4853224856942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72609574977811,0,0,0,0,0.984280246242108
ERR1135198,PIG-024,France,3.97419062501456,0,0,0,0,0,3.96856339976088,0,3.21619568447623,3.21311866017938,0,4.48802789967249,0,0,4.8148764371263,0,1.90157413813343,0,0,0,0,0,0,0,0,0,0,4.77737164735706,0,0,0,2.46057353006324,3.55461555066521,0,2.10098950377161,0,4.40636831274144,4.40119249014118,3.3090823948484,4.49684672181218,3.39739262698102,3.93876272263099,0,4.10892448952686,2.89806314335009,5.47656786579355,4.15678006165635,4.53942777265688,4.95261433747072,4.08645930990466,0,4.69861648766042,4.36465179392187,0,0,4.11027441118574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23639233789943,0,0,0,0,0,0,0,0,0,0,2.37974918898459,0,0,0,0,0,0,0,0,0,0,0,0.359932649289347,0,0,0,0,0,0,0,0,0,1.18171889665611
ERR1135199,PIG-025,France,3.97625752727995,0,0,0,0,0,3.60181401510568,0,2.7618138905704,0,0,4.28854731754938,0,0,4.95165546145548,0,0,0,0,0,0,0,0,0,0,0,0,5.38542624580666,0,0,0,2.6381070196312,0,0,3.52354875797945,0,3.96532100726093,4.96014403076284,3.4264159690388,4.22480791107885,3.27385750422255,4.0807065264887,0,3.92410834902598,3.4380691577895,5.34185289886594,0,3.66682262006606,2.27728515000504,4.68328755232706,0,5.21010697696905,4.53873280343131,2.69670886046355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95438598829567,0,0,0,0,0,0,0,0,0,0,3.80386340972525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837980125856063
ERR1135200,PIG-026,France,3.81968642816553,0,0,0,0,0,3.32618630665608,0,2.41329042874845,0,0,4.46095998749223,0,0,5.36060580594627,0,0,0,0,0,0,0,0,0,0,0,0,5.15097752175252,0,0,0,0,0,0,3.19544705169128,0,3.4912037781792,5.23202670950041,2.69004676057529,4.25411238132589,3.77027719837777,4.30967185482209,0,4.10832238578177,3.74161429570387,5.20807780233012,0,3.4150305383108,2.77136811822255,4.34392062867114,0,4.92071696268636,4.35144908244226,4.62426876884726,0,0,0,0,0,0,0,2.60060330715893,0,0,0,3.77298529810775,0,0,0,0,3.09156768748137,0,0,0,0,0,0,0,0,0,0,4.02626301584541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135201,PIG-027,France,4.06577461418716,0,0,0,0,0,3.0645087387839,0,0,2.42670469860566,0,4.53207075387515,3.42319461852308,0,4.70639230653707,0,0,0,0,0,0,0,0,0,0,0,0,4.88696654001784,0,0,0,0,0,0,4.24038427236885,0,4.06750445989232,4.23232743132912,3.86831882071677,3.55282395115201,3.66678936156053,4.62659316220616,3.24601299153034,4.45531843466351,2.93633981160277,5.52976808604791,0,3.85757804328104,2.74263423019853,4.37343492951333,0,4.85002931252015,4.89335927922004,3.58363254452686,0,0,0,0,0,0,0,0,0,0,0,4.03789945962393,0,0,0,0,5.16862007749579,0,0,0,0,0,3.32434527589198,0,0,0,0,3.57069552295491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135202,PIG-028,France,4.48516675462003,0,0,0,0,0,3.54509690981331,0,0,0,0,4.42402416922279,0,0,4.43991954485938,0,0,0,0,0,0,0,0,0,0,0,0,5.34257608250605,0,0,0,0,0,0,2.88911642923852,0,3.74065664377046,4.82362816442919,3.92983464408507,3.94772588734538,3.31133004117107,4.6736571060393,3.30374464374399,3.68394594524133,2.8186342764666,5.71382819997608,0,0,2.28147366802624,0,0,3.84104724464523,3.21017994673535,0,0,0,0,0,0,0,0,0,0,0,0,3.97198493422682,0,0,3.37951430453043,0,3.612937218589,0,0,0,0,0,0,0,0,0,0,3.44148220220002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02819975260927
ERR1135203,PIG-029,France,3.06670985652849,0,0,0,0,0,3.5981823946264,0,0,0,0,4.46949837272394,1.79568159256937,0,4.87715282807262,0,0,0,0,0,0,0,0,0,0,0,0,5.56054199083785,0,0,0,0,0,0,0,0,4.2535844842432,4.51981468254738,0,4.04923791103815,3.75073634250686,3.43369392181718,0,3.36591440887662,3.69185175407846,5.35443889823438,0,2.90946922024316,2.06130643040447,3.75051059913656,0,5.18493378247366,4.07158046272249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55257956771442,0,0,4.60112019239494,0,0,0,0,0,0,0,0,0,0,3.87745761890141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990411490598813
ERR1135204,PIG-030,France,4.81604456474301,0,0,0,0,0,3.71794741767211,0,0,2.83618625304139,0,4.10323247001059,0,0,3.9296969097897,0,0,0,0,0,0,0,0,0,0,0,0,5.34556433594358,0,0,0,0,0,0,0,0,4.22910902373219,4.62957871258825,0,4.05704434985967,0,4.85134584006122,4.10453318254429,3.81403486306348,3.8138043200148,5.67200222761474,0,0,2.12196296321089,2.98494137067358,0,4.16863210545755,0,0,0,0,0,0,0,0,0,3.83120745186937,0,0,0,4.29333421005678,0,0,0,0,3.342541830208,0,0,0,0,0,0,0,0,0,0,3.57323061911118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05597007271513
ERR1135205,PIG-031,France,2.27398480470555,0,0,0,0,0,4.68923205502495,0,3.15013747803177,3.05185176171934,2.37183870405252,4.26595242987977,0,0,5.29792353013084,3.97164489422073,1.83623103655588,1.8165125081209,2.33431988031845,0,0,0,0,0,0,0,0,4.70124971802451,0,0,0,0,0,3.17434052329227,4.12425177578468,0,3.8594422873359,4.28056786294625,4.11665738980563,4.10202100510942,3.41987650212942,3.80920544972405,2.77912897345952,5.01792555655671,3.1492007481396,4.88159434973787,2.50933118410295,4.79706972475786,5.04205818807184,4.47730254978047,0,5.05512575349702,4.41590851385535,3.88773900713329,3.83755552327029,0,0,0,0,0,0,0,0,0,0,3.58652551018366,0,1.96820435857931,0,0,4.70521931803463,0,0,2.83322052531426,0,1.48904327429523,0,0,0,0,0,2.1340833449516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206522726559115
ERR1135206,PIG-032,France,3.62508459762446,0,0,0,0,0,1.7505913445368,0,3.36918889901027,0,0,4.04625041145029,0,0,5.25139944389506,0,0,0,0,0,0,0,0,0,0,0,0,4.62415020189481,0,0,0,3.80483249962938,2.54892386604589,0,3.92822756271123,0,4.35303257714224,3.86578641472414,3.83596094414887,4.38585689932922,3.46055126117924,4.37262579098272,3.28591915460593,3.58416299395473,3.81035504879516,5.47117256150612,0,3.97013052332002,4.91533439195954,3.12420805617483,0,4.97948332870025,4.87073742601876,0,2.88055493114291,0,0,0,0,0,0,0,0,0,0,3.92074160574515,0,0,0,0,4.87722015152934,0,0,0,0,3.36821007409697,0,0,0,0,0,3.17751507227226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15134616425965
ERR1135207,PIG-033,France,3.81228559274586,0,0,0,0,0,0,0,0,0,0,5.08810918220273,0,0,5.40558325129466,0,0,0,0,0,0,0,0,0,0,0,0,4.81513518047689,0,0,0,3.49268626151482,0,0,3.69460609366354,0,4.8247699872497,5.09167152888154,0,4.21992847584501,4.49055594650687,0,0,3.36906154964899,3.80213317575767,5.32987671395726,0,0,2.41503865639117,0,0,3.38276492243899,0,0,2.91329356035111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88934779595075,0,0,0,0,0,0,0,0,0,0,3.28865007179397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893030025590433
ERR1135208,PIG-034,France,0,0,0,0,0,0,0,0,0,0,0,4.90508219591418,0,0,5.5711977079507,0,0,0,0,0,0,0,0,0,0,0,0,3.94019706684339,0,0,0,0,0,0,3.45706682411416,0,4.62948577446121,4.49301470600223,0,4.28172488456521,4.10068194810615,4.76876220996468,3.92610272381636,5.02421718375229,2.19731798361128,5.35638758039045,0,0,2.8940766173502,0,0,3.91583504029454,4.06728490642097,0,0,0,0,0,0,0,0,0,0,0,0,3.30870875282813,0,0,0,0,3.64921199606098,0,0,0,0,0,0,0,0,0,0,3.41753087153853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832304427317279
ERR1135209,PIG-035,France,4.29753470673976,0,0,0,0,0,0,0,0,0,0,4.76090179088304,0,0,4.72581975702025,0,0,0,0,0,0,0,0,0,0,0,0,5.09503123804961,0,0,0,0,0,0,0,0,0,4.76025504922252,3.06902826828451,3.79840170558346,3.918779208426,4.72385354518069,4.23771738143266,4.04767425889565,3.83531913751267,5.75351362569839,0,0,1.91654382863702,0,0,3.77023924724095,2.52029834511898,0,0,0,0,0,0,0,0,0,0,0,0,3.918779208426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24763782975973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25915146676444
ERR1135210,PIG-036,France,4.61015485618184,0,0,0,0,0,0,0,0,0,0,4.98497093605644,0,0,5.24229693846874,0,0,0,0,0,0,0,0,0,0,0,2.81185976018176,4.6720600322089,0,0,0,0,0,0,0,0,4.44297519143018,4.97394226301118,0,4.2792289522229,4.07103066808205,3.41189654967181,0,3.35152846768863,3.33548196723114,5.49503737783091,0,2.4497895516992,2.24937071583869,3.86003336899938,0,4.87560088197264,4.20291655680171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82485801500649,0,0,0,0,0,0,0,0,0,0,3.38276058070233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00237755283782
ERR1135211,PIG-037,France,4.15694096570654,0,0,0,0,0,3.60481577646068,0,2.0647520950479,0,0,4.42647201202537,0,0,5.20336433791446,0,0,0,0,0,0,0,0,0,0,0,0,3.80580232873319,0,0,0,3.30211682688583,0,0,2.80204281347767,0,3.65120053482304,4.28239414387228,3.81584590476804,3.83411283216956,3.16509527916747,4.46815729184001,3.18419644604362,4.36117394657242,3.11714127891178,5.48426755325262,0,4.22320068751889,4.03124892246439,3.89492515923986,0,4.81150960073106,5.07620816092021,2.57877135932925,0,0,0,0,0,0,0,0,0,0,0,4.03580927869676,0,0,0,0,5.18684093475414,0,0,0,0,2.94958175786474,0,0,0,0,0,3.35407541829756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422258123975289
ERR1135212,PIG-038,France,4.34895306759286,0,0,0,0,0,0,0,0,0,0,5.14840226513344,0,0,3.41511353076583,0,0,0,0,0,0,0,0,0,0,0,0,5.47690113732567,0,0,0,0,0,0,0,0,3.62754506567787,4.54213282245308,0,3.95215149848106,3.92209581040666,4.8035643883041,3.34227782185966,3.23152659098732,3.11713013601789,5.52962451305039,0,0,1.82461323024116,2.43851877482345,0,2.08694425723256,3.54246061189048,0,0,0,0,0,0,0,0,2.74691096229248,0,0,0,4.67891143425529,0,0,0,0,4.24579297745314,0,0,0,0,0,0,0,0,0,0,2.93426382067663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135213,PIG-039,France,4.77793458681915,0,0,0,0,0,3.71154299399942,0,2.41390599814116,0,0,4.38945371699345,0,0,5.20450153791935,0,0,0,0,0,3.4915495911461,0,0,0,0,0,0,0,0,0,0,3.83101721472443,3.18131384407223,0,3.18297777822704,0,4.1569337936948,3.53843412629959,4.18144535827035,4.37635369404989,3.13688276471197,4.97457048625568,3.49588035167868,4.30115124385121,2.98779355543621,5.32129147649068,0,0,2.42036331794379,0,0,0,3.4675016268202,0,0,0,0,0,0,0,0,4.00907453719869,0,0,0,4.36452590320787,0,0,0,0,5.49215317008348,0,0,0,0,3.2404494061708,0,0,0,0,0,3.31877993374291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135214,PIG-041,France,2.66496255643703,0,0,0,0,0,0,0,2.83309158514413,2.36151159802844,0,2.72926525626538,0,1.8984309057886,5.69945349556693,0,0,0,1.50435116646706,0,0,0,0,0,0,0,0,5.34562778156079,0,0,0,0,0,0,4.77252126248968,0,3.65311378453997,2.56949598609278,0,3.4836069239732,3.14120829187329,3.14566578164931,0,4.1085385061291,3.2347820066147,4.43292372610819,3.70216142341026,4.29342058804743,3.83461485081512,0,3.8114691179954,4.66394945533408,4.68956587011298,4.13461596508203,0,0,0,0,0,0,0,0,0,0,0,2.5791369554923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23479516813835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135215,PIG-042,France,3.14369201621145,0,0,0,0,0,0,0,2.94332092715726,0,0,2.5097765668473,0,0,5.77795349762407,0,0,0,0,0,0,0,0,0,0,0,0,4.75812731338975,0,0,0,0,0,0,4.42767567173077,0,3.76149270629735,0,2.7592683351164,3.75136150154317,3.48235720781267,3.04807781180023,2.59814950469826,4.33113549416042,2.59106239468349,5.08688343863507,3.84356247040728,4.12694153624959,4.13271499437397,0,3.54891465268471,4.85023149637506,4.42898780946186,4.07859248398829,0,0,0,0,0,0,0,2.04012279469874,0,0,0,2.64476316473007,0,2.06180380902569,0,0,3.36098858151465,0,0,0,0,0,0,0,0,0,0,3.47878629971893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135216,PIG-043,France,3.20938731818717,0,0,0,0,0,0,0,3.39040850136361,1.35801001797391,0,3.6546016702658,0,0,5.70244576952439,0,0,0,0,0,0,0,0,0,0,0,0,4.31416471138643,0,0,0,0,0,2.19893250619652,4.42889979384235,0,3.55444970499096,3.06757287510274,0,3.87385483643793,3.33650239321101,3.24588978014542,0,3.64448082733734,2.86797490021298,4.92801437763363,3.98536065296983,4.70498100476366,4.47639854553511,0,3.78822267373853,4.9175114629432,5.01996605396193,4.39823237830241,0,0,0,0,0,0,0,1.49401649006342,0,0,0,3.41387509291814,0,2.25907137224613,2.17849420778018,0,3.02845581728668,0,0,0,0,0,0,0,0,0,0,4.31878082221643,0,0,0,0.510049072424575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135217,PIG-044,France,2.84312850370922,0,0,0,0,0,0,0,3.44986402788472,2.96352346711717,0,3.23718584267902,0,0,5.6403115851108,0,0,0,0,0,0,0,0,0,0,0,0,4.62677263064756,0,0,0,0,0,0,4.58183203366312,0,3.36768097965589,0,1.72701126057822,3.85346904032195,3.78668189377476,3.51357922480713,0,4.02551383054467,3.00182363643271,5.01242245987386,4.27081392682227,4.58825722173288,4.41499192269692,0,3.61922420496728,5.08279581691629,5.0494917007628,3.83979846779539,0,0,0,0,0,0,0,3.28589322680175,0,0,0,2.5063780017128,0,0,2.05323542844826,0,3.81227977220394,0,0,0,0,0,0,0,0,0,0,3.82539652225601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239827540193484
ERR1135218,PIG-045,France,3.06198722307208,0,0,0,0,0,0,0,3.42197822754047,2.86308733562302,0,2.72994273309473,0,0,5.66311170879885,0,0,0,0,0,0,0,0,0,0,0,0,4.61714498125507,0,0,0,0,0,0,4.72809192930115,0,3.42971176843865,3.65247255151486,0,3.88301468204805,3.64428118122381,3.36977067051051,0,4.13193965385802,2.62253627037026,4.97190817637799,4.28236561165068,4.56838165673482,4.38409462497308,0,3.67287103891306,5.01086491515116,5.00492916662381,3.98769034603195,0,0,0,0,0,0,0,3.22220957304336,0,0,0,0,0,0,1.97575140963046,0,3.71105893962197,0,0,0,0,0,0,0,0,0,0,3.70159944068468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486293666551586,0,0,0,0
ERR1135219,PIG-046,France,3.33344758106696,0,0,0,0,0,0,0,2.80287462314641,1.15350820591792,0,2.39203488434547,0,0,5.31341917042269,1.5526411818377,0,0,0,0,0,0,0,0,0,0,0,5.50448570747506,0,0,0,0,0,0,4.5470333017744,0,4.10187674190635,3.78824878737322,4.25076632255733,4.165941555996,3.71735151320962,3.1662893411086,2.7522754812776,4.4170145970275,3.82975536992182,4.90268042709332,3.68696775581406,3.48576962080368,4.9400213468735,0,2.93021122712603,4.65109150832666,3.53767599261865,0,0,0,0,0,0,0,0,0,0,0,0,2.78242128178004,0,1.44617094965116,2.53926631710927,0,2.25739195358532,0,0,0,0,0,0,0,0,0,0,5.07857136459711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281737539024738
ERR1135220,PIG-047,France,3.24969454888843,0,0,0,0,0,0,0,2.81452429131121,2.07849900493907,0,2.26642000872537,0,0,5.78206756819338,0,2.69312624801031,2.16363540089987,0,0,0,0,0,0,0,0,0,4.82643654379638,0,2.31927048395263,2.47425866330176,0,0,0,4.36460505011205,0,3.83419960514162,4.07975983217171,3.08751794159235,4.03871366639385,3.92865731790908,3.23733832349639,0,4.5351558672307,3.39331387279547,5.00838834606447,3.81687331666449,4.03253958712851,4.56977660523726,0,4.01229226085526,4.55557994317078,3.68246586236273,3.20564816149229,0,0,0,0,0,0,0,2.35605501713891,0,0,0,3.605563797704,0,2.42921529226297,0,0,3.7517346006284,0,0,0,0,3.16481776432379,0,0,0,0,0,3.26300558913178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135221,PIG-048,France,0,0,0,0,0,0,2.73875916832108,0,2.97680149693327,1.9916883818816,0,3.35553678700363,0,0,5.81803623496627,1.58424561852398,0,0,0,0,0,0,0,0,0,0,0,4.51321312179971,0,0,0,0,0,2.55926029166545,4.4678825336562,0,3.25272192464128,3.29727866308255,3.19268959979802,3.85350762077089,3.00270489829478,2.55048955619608,0,4.05122099800688,3.15366890858929,4.007382933257,3.75525697067958,4.65617645312758,4.23764751645236,0,4.4899041432582,4.84337850481526,4.67200768695516,4.1616019825407,0,0,0,0,0,0,0,0,0,0,0,2.57091116481303,0,0,0,0,3.89300166742492,0,0,0,0,0,0,0,0,0,0,2.91251238598721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
